Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,55.69,,0.0287,,,,,,0.0,1.58,0.001,0.0,3e-05,0.0,0.0
5.0,55.69,,0.0288,,,,,,0.0,-0.53,5.048,0.0,0.57366,0.01782,0.0
10.0,55.72,,0.0287,,,,,,0.0,0.0,2.42,0.0,0.10406,0.00938,0.0
15.0,55.64,,0.0284,,,,,,0.0,2.6,1.646,0.002,0.49669,0.01776,0.0
20.0,55.69,,0.0287,,,,,,177.2,1.05,2.629,0.001,0.35763,0.01682,0.0001
25.0,55.48,,0.0282,,,,,,790.3,9.27,1.962,0.004,0.29901,0.00858,0.0
30.0,55.21,,0.0279,,,,,,555.1,72.86,1.786,0.004,0.33394,0.005,0.0
35.0,55.04,,0.0279,,,,,,484.9,94.74,1.672,0.011,0.30325,0.00324,0.0
40.0,54.77,,0.0279,,,,,,384.8,98.61,1.726,0.011,0.33998,0.00341,0.0008
45.0,54.54,,0.0275,,,,,,517.6,97.79,1.928,0.019,0.36539,0.00324,0.0008
50.0,54.3,,0.0274,,,,,,511.9,108.35,1.854,0.02,0.42114,0.00302,0.0009
55.0,54.1,,0.0277,,,,,,458.0,115.02,1.984,0.03,0.49751,0.00355,0.0
60.0,53.9,,0.0281,,,,,,293.5,99.72,2.085,0.031,0.54686,0.00398,0.0
65.0,53.79,,0.0275,,,,,,189.9,85.39,1.827,0.026,0.45156,0.00335,0.0008
70.0,53.52,,0.0279,,,,,,303.7,87.98,1.884,0.024,0.47051,0.00338,0.0
75.0,53.36,,0.0278,,,,,,309.2,95.24,1.909,0.024,0.45208,0.00274,0.0
80.0,53.08,,0.0272,,,,,,364.1,105.55,1.993,0.024,0.47388,0.00237,0.0
85.0,52.87,,0.0275,,,,,,351.3,114.71,2.092,0.025,0.52961,0.00247,0.0
90.0,52.67,,0.0276,,,,,,286.2,116.65,1.952,0.024,0.49518,0.00256,0.0002
95.0,52.44,,0.0275,,,,,,264.0,113.14,2.065,0.026,0.55407,0.00327,0.0005
100.0,52.24,,0.0277,,,,,,192.9,107.44,2.155,0.029,0.5654,0.0042,0.0008
105.0,52.1,,0.0277,,,,,,133.6,99.57,2.018,0.029,0.52118,0.00478,0.001
110.0,51.89,,0.0276,,,,,,218.2,91.6,2.125,0.032,0.53995,0.00598,0.0011
115.0,51.73,,0.0275,,,,,,220.4,87.2,2.175,0.037,0.56563,0.00662,0.0012
120.0,51.6,,0.0276,,,,,,186.9,82.93,2.267,0.036,0.59737,0.00625,0.0012
125.0,51.39,,0.0275,,,,,,191.9,82.39,2.377,0.043,0.59114,0.00634,0.0012
130.0,51.3,,0.0277,,,,,,149.1,89.07,2.108,0.038,0.59064,0.00633,0.0007
135.0,51.07,,0.0277,,,,,,125.3,89.91,2.048,0.039,0.54976,0.005,0.0005
140.0,50.92,,0.0275,,,,,,112.5,90.81,2.046,0.037,0.55551,0.00501,0.0001
145.0,50.72,,0.0276,,,,,,120.8,93.5,2.003,0.036,0.55001,0.00445,0.0004
150.0,50.51,,0.0274,,,,,,116.6,98.02,2.073,0.036,0.58466,0.00425,0.0
155.0,50.33,,0.0274,,,,,,143.9,101.8,1.856,0.031,0.53253,0.00381,0.0
160.0,50.1,,0.0274,,,,,,146.7,106.18,1.889,0.031,0.49739,0.00317,0.0
165.0,49.85,,0.0272,,,,,,256.1,107.18,2.04,0.03,0.53584,0.00353,0.0006
170.0,49.68,,0.0273,,,,,,279.2,111.81,1.969,0.028,0.55246,0.00296,0.0
175.0,49.43,,0.0273,,,,,,262.2,114.94,1.938,0.024,0.55908,0.00272,0.0
180.0,49.18,,0.0272,,,,,,276.2,120.02,1.877,0.022,0.54013,0.00214,0.0
185.0,48.94,,0.0273,,,,,,285.2,129.7,1.735,0.018,0.487,0.00191,0.0
190.0,48.6,,0.0273,,,,,,278.4,135.58,1.858,0.019,0.51781,0.00234,0.0
195.0,48.33,,0.0271,,,,,,322.6,141.85,1.95,0.019,0.53532,0.00245,0.0
200.0,48.06,,0.0271,,,,,,369.4,148.88,1.932,0.019,0.56048,0.00241,0.0
205.0,47.75,,0.027,,,,,,415.8,151.0,1.999,0.019,0.58274,0.00226,0.0002
210.0,47.49,,0.027,,,,,,392.1,156.66,1.849,0.018,0.52415,0.00201,0.0003
215.0,47.2,,0.0269,,,,,,374.0,157.79,1.682,0.017,0.49096,0.00225,0.0005
220.0,46.81,,0.0269,,,,,,439.2,160.18,1.766,0.018,0.49738,0.00276,0.0004
225.0,46.54,,0.0268,,,,,,456.8,162.15,1.784,0.019,0.52737,0.003,0.0
230.0,46.19,,0.027,,,,,,484.4,165.31,1.823,0.02,0.55744,0.00273,0.0
235.0,45.88,,0.027,,,,,,554.0,167.3,1.883,0.023,0.57137,0.00292,0.0
240.0,45.61,,0.0269,,,,,,570.8,163.18,1.821,0.024,0.56521,0.00334,0.0
245.0,45.28,,0.0272,,,,,,599.4,161.49,1.849,0.027,0.58324,0.0036,0.0
250.0,45.03,,0.0272,,,,,,594.9,154.99,1.835,0.028,0.60309,0.00396,0.0
255.0,44.75,,0.0269,,,,,,456.0,144.11,1.74,0.031,0.57929,0.00395,0.0
260.0,44.5,,0.0272,,,,,,525.0,139.18,1.859,0.035,0.6032,0.00545,0.0
265.0,44.24,,0.0272,,,,,,463.7,131.35,1.972,0.047,0.63977,0.0047,0.0
270.0,44.07,,0.0271,,,,,,431.8,122.56,2.026,0.051,0.69152,0.00471,0.0
275.0,43.83,,0.0274,,,,,,412.6,114.65,2.327,0.076,0.77166,0.00593,0.0
280.0,43.73,,0.0276,,,,,,354.6,104.96,2.074,0.075,0.67746,0.00602,0.0
285.0,43.55,,0.0273,,,,,,275.2,95.09,1.987,0.093,0.65555,0.00516,0.0
290.0,43.37,,0.0275,,,,,,193.9,84.33,2.524,0.128,0.76815,0.00646,0.0
295.0,43.3,,0.0276,,,,,,66.6,74.56,2.573,0.168,0.77636,0.00676,0.0
300.0,43.17,,0.0276,,,,,,0.0,65.6,2.71,0.186,0.7579,0.00745,0.0
305.0,43.08,,0.0277,,,,,,0.0,58.73,3.259,0.28,0.95621,0.00828,0.0
310.0,43.02,,0.0278,,,,,,0.0,53.91,2.833,0.248,0.69061,0.00704,0.0
315.0,42.94,,0.028,,,,,,0.0,50.63,2.749,0.29,0.74176,0.00657,0.0003
320.0,42.82,,0.0278,,,,,,0.0,49.7,2.698,0.296,0.67667,0.00673,0.001
325.0,42.79,,0.028,,,,,,0.0,48.53,2.437,0.307,0.57615,0.00614,0.0006
330.0,42.63,,0.028,,,,,,0.0,46.02,3.171,0.396,0.69527,0.00743,0.0013
335.0,42.61,,0.0278,,,,,,0.0,45.26,2.944,0.386,0.53989,0.00693,0.0013
340.0,42.53,,0.0281,,,,,,0.0,45.6,2.575,0.348,0.53951,0.00576,0.0014
345.0,42.41,,0.0279,,,,,,0.0,46.44,3.336,0.47,0.67543,0.0075,0.0021
350.0,42.39,,0.0279,,,,,,0.0,44.89,2.832,0.393,0.47552,0.00615,0.0018
355.0,42.29,,0.0282,,,,,,0.0,44.25,2.622,0.375,0.37958,0.00541,0.0017
360.0,42.19,,0.028,,,,,,0.0,41.89,3.446,0.495,0.6062,0.00713,0.0022
365.0,42.15,,0.028,,,,,,0.0,40.47,3.194,0.462,0.51253,0.00638,0.0022
370.0,42.09,,0.028,,,,,,0.0,39.86,3.3,0.477,0.4944,0.00626,0.0015
375.0,41.99,,0.028,,,,,,0.0,39.95,3.651,0.524,0.47693,0.00707,0.0029
380.0,41.99,,0.0281,,,,,,0.0,40.09,2.641,0.375,0.26283,0.00512,0.0015
385.0,41.86,,0.0278,,,,,,0.0,40.65,2.477,0.361,0.25818,0.00481,0.0022
390.0,41.79,,0.0282,,,,,,0.0,41.7,2.941,0.431,0.2691,0.00587,0.0015
395.0,41.71,,0.0282,,,,,,0.0,39.18,3.174,0.48,0.30953,0.00614,0.0021
400.0,41.65,,0.0281,,,,,,17.9,38.01,3.581,0.55,0.32396,0.00717,0.0032
405.0,41.59,,0.0278,,,,,,1.4,37.65,3.37,0.514,0.21667,0.00661,0.0024
410.0,41.54,,0.0281,,,,,,45.1,38.47,2.921,0.439,0.15638,0.00551,0.0026
415.0,41.46,,0.028,,,,,,102.1,36.9,3.219,0.497,0.13007,0.00654,0.0024
420.0,41.39,,0.0281,,,,,,168.8,37.96,2.818,0.437,0.10932,0.00543,0.0016
425.0,41.36,,0.0281,,,,,,134.0,35.44,2.027,0.301,0.15909,0.00404,0.0004
430.0,41.21,,0.0279,,,,,,202.6,35.2,2.535,0.377,0.10236,0.00482,0.0
435.0,41.22,,0.028,,,,,,292.9,37.36,3.987,0.608,0.26234,0.00812,0.0
440.0,41.1,,0.0283,,,,,,319.3,37.74,4.538,0.707,0.26941,0.00926,0.0003
445.0,41.06,,0.0281,,,,,,211.3,35.4,3.838,0.598,0.24359,0.0074,0.0
450.0,41.02,,0.0281,,,,,,140.7,34.34,2.687,0.428,0.26675,0.00548,0.0
455.0,40.93,,0.0282,,,,,,111.3,36.06,2.792,0.445,0.15861,0.00545,0.0
460.0,40.87,,0.0281,,,,,,108.0,34.43,3.137,0.495,0.29003,0.0063,0.0
465.0,40.82,,0.0281,,,,,,115.5,34.42,2.867,0.458,0.07411,0.00565,0.0
470.0,40.74,,0.0282,,,,,,64.8,34.47,2.934,0.473,0.14848,0.0058,0.0
475.0,40.68,,0.028,,,,,,58.7,35.37,2.837,0.466,0.18596,0.00573,0.0
480.0,40.7,,0.0282,,,,,,6.4,35.03,3.51,0.565,0.11862,0.00694,0.0
485.0,40.54,,0.0281,,,,,,10.9,32.86,4.083,0.653,0.19139,0.00794,0.0
490.0,40.54,,0.0281,,,,,,0.0,34.97,3.18,0.51,0.22798,0.00626,0.0
495.0,40.44,,0.028,,,,,,0.0,34.83,3.271,0.505,0.03212,0.0061,0.0
500.0,40.41,,0.0279,,,,,,0.0,34.14,3.473,0.543,0.19924,0.00669,0.0
505.0,40.33,,0.0281,,,,,,0.0,32.4,2.846,0.437,0.15467,0.00557,0.0
510.0,40.29,,0.0282,,,,,,0.0,33.47,2.371,0.361,0.19795,0.00444,0.0
515.0,40.18,,0.0281,,,,,,0.0,31.31,2.699,0.411,0.25199,0.00523,0.0004
520.0,40.13,,0.0282,,,,,,0.0,32.45,3.293,0.5,0.21409,0.00601,0.0006
525.0,40.07,,0.0281,,,,,,0.0,32.86,2.96,0.448,0.12637,0.00558,0.0014
530.0,40.01,,0.028,,,,,,0.0,32.21,2.673,0.409,0.18022,0.00522,0.0015
535.0,40.01,,0.0282,,,,,,0.0,33.53,3.04,0.474,0.1946,0.00577,0.0024
540.0,39.86,,0.0283,,,,,,0.0,33.08,4.72,0.742,0.1211,0.00933,0.0034
545.0,39.88,,0.0283,,,,,,0.0,32.02,5.269,0.821,0.25787,0.00993,0.0046
550.0,39.81,,0.0282,,,,,,0.0,32.51,3.475,0.537,0.31101,0.00675,0.0032
555.0,39.75,,0.0284,,,,,,0.0,30.08,3.201,0.47,0.17052,0.00612,0.0032
560.0,39.68,,0.0282,,,,,,0.0,29.94,3.264,0.476,0.15275,0.00602,0.0031
565.0,39.65,,0.0279,,,,,,0.0,29.54,1.806,0.268,0.16962,0.00341,0.0001
570.0,39.56,,0.0283,,,,,,222.4,30.56,3.221,0.47,0.2724,0.00618,0.0018
590.0,39.38,,0.0283,,,,,,0.0,28.97,4.028,0.597,0.37634,0.00759,0.0008
595.0,39.27,,0.0283,,,,,,0.0,29.52,2.915,0.42,0.26015,0.00567,0.0
600.0,39.28,,0.0282,,,,,,0.0,29.34,3.731,0.546,0.27833,0.00703,0.0
605.0,39.17,,0.0282,,,,,,0.0,27.27,4.831,0.699,0.21294,0.00922,0.0
610.0,39.13,,0.028,,,,,,0.0,28.18,4.785,0.694,0.45471,0.00928,0.0
615.0,39.12,,0.0282,,,,,,0.0,27.88,2.686,0.385,0.25853,0.00511,0.0
620.0,39.03,,0.0281,,,,,,0.0,28.26,2.34,0.344,0.15751,0.00471,0.0
625.0,38.96,,0.0282,,,,,,27.9,27.86,3.12,0.454,0.27854,0.00624,0.0
630.0,38.99,,0.0283,,,,,,138.1,27.41,4.579,0.657,0.56802,0.00886,0.0
635.0,38.86,,0.0281,,,,,,238.6,28.22,4.7,0.676,0.43803,0.00946,0.0015
640.0,38.85,,0.0284,,,,,,237.5,26.98,3.053,0.439,0.30277,0.00583,0.002
645.0,38.77,,0.028,,,,,,313.1,27.14,3.373,0.475,0.28598,0.0066,0.0021
650.0,38.71,,0.0282,,,,,,334.7,25.78,4.595,0.635,0.32116,0.00878,0.0037
655.0,38.71,,0.0284,,,,,,196.2,26.97,3.311,0.457,0.3336,0.00596,0.002
660.0,38.63,,0.0285,,,,,,222.9,25.51,2.842,0.396,0.16756,0.00527,0.0024
665.0,38.58,,0.0283,,,,,,98.7,27.41,2.539,0.354,0.21972,0.00488,0.0027
670.0,38.59,,0.0281,,,,,,163.5,24.69,2.824,0.394,0.23495,0.00529,0.0032
675.0,38.43,,0.0282,,,,,,181.3,26.84,5.683,0.769,0.49622,0.01057,0.0054
680.0,38.48,,0.0283,,,,,,305.9,25.39,7.24,0.997,0.3198,0.01422,0.0076
685.0,38.4,,0.0282,,,,,,173.0,26.27,4.219,0.575,0.29562,0.00778,0.004
690.0,38.35,,0.0281,,,,,,136.3,24.69,2.746,0.379,0.22341,0.00543,0.0031
